"itemid";"clock";"num";"value_min";"value_avg";"value_max"
159138;1560888000;60;51136168;98338576;142025040
159138;1560884400;60;85655008;184827905;245381912
159138;1560880800;60;147752168;210128826;244940496
159138;1560877200;60;165904464;226491293;246069352
159138;1560873600;60;182682000;221241138;245313736
159138;1560870000;60;120952184;163996872;222113728
159138;1560866400;60;102914376;157776924;226842768
159138;1560862800;60;122168944;187613348;239424752
159138;1560859200;60;108944752;176495423;244484824
159138;1560855600;60;50648320;135826251;233451392
159138;1560852000;60;6467728;34188636;88628800
159138;1560848400;60;422648;7388504;27301904
159138;1560844800;60;193976;2292669;15997472
159138;1560841200;60;212240;802630;2554968
159138;1560837600;60;159376;1944511;12196744
159138;1560834000;60;201752;1218839;9871984
159138;1560830400;60;208784;2599573;10856256
159138;1560826800;60;1118056;9554006;25135608
159138;1560823200;60;743952;3224260;8003896
159138;1560819600;60;1504080;4060141;11236224
159138;1560816000;60;1982944;10144371;28954632
159138;1560812400;60;10427424;17685685;29259152
159138;1560808800;60;12547120;22324912;47545016
159138;1560805200;60;22527048;48521871;106172728
159138;1560801600;60;52425184;120798913;237064480
159138;1560798000;60;101287352;171853552;236401720
159138;1560794400;60;141609432;185828402;239926944
159138;1560790800;60;160085168;195698015;241836872
159138;1560787200;60;169608240;212614959;245584848
159138;1560783600;60;106427344;154607134;227857872
159138;1560780000;60;124238728;180035581;238579336
159138;1560776400;59;137945560;194461871;234345856
159138;1560772800;60;106334560;166499875;206459176
159138;1560769200;60;62146168;127784469;218392008
159138;1560765600;60;7001136;36323508;119472120
159138;1560762000;60;434912;7504299;35549688
159138;1560758400;60;180600;2068402;15599280
159138;1560754800;60;1230880;2616528;9645920
159138;1560751200;60;535072;2860228;16706776
159138;1560747600;60;364272;2090969;8483600
159138;1560744000;60;611456;2788265;14363672
159138;1560740400;60;1079184;2853730;8757496
159138;1560736800;60;1636808;4060140;11079128
159138;1560733200;60;1218000;3954698;7980912
159138;1560729600;60;1378144;3941951;15052208
159138;1560726000;60;1569736;4175022;9940296
159138;1560722400;60;979960;5028025;15451760
159138;1560718800;60;939752;4283365;24440344
159138;1560715200;60;856616;2748805;7538296
159138;1560711600;60;1387456;3413179;7706648
159138;1560708000;60;2804880;5582153;12287408
159138;1560704400;60;3079760;7032562;18969000
159138;1560700800;60;2409680;7608014;19935088
159138;1560697200;60;2203264;6451016;16058296
159138;1560693600;60;2447440;7075871;24032136
159138;1560690000;60;3116080;7084399;17234592
159138;1560686400;60;1425088;7124535;17242824
159138;1560682800;60;3484912;8365774;29481928
159138;1560679200;60;4601888;23044088;47060768
159138;1560675600;60;224800;5739672;19284000
159138;1560672000;60;213088;1702493;11354824
159138;1560668400;60;222752;948113;5624240
159138;1560664800;60;248416;1370497;9715952
159138;1560661200;60;249024;937389;1884592
159138;1560657600;60;281952;1749366;3156736
159138;1560654000;60;194024;2757564;21444888
159138;1560650400;60;1601576;4572265;20209944
159138;1560646800;60;1684952;9214183;45666512
159138;1560643200;60;1182616;4753806;17495728
159138;1560639600;60;3296200;6865957;18595024
159138;1560636000;60;3250080;6166757;11922976
159138;1560632400;60;1670016;5544358;24340104
159138;1560628800;60;1576280;10292140;26504328
159138;1560625200;60;4594560;11639161;24635552
159138;1560621600;60;6037392;22026262;57507936
159138;1560618000;60;14005448;23284947;42515784
159138;1560614400;60;12704920;30092924;58858944
159138;1560610800;60;8771208;25191679;44777072
159138;1560607200;60;19606632;38929698;73842080
159138;1560603600;60;22193016;38987010;65284856
159138;1560600000;60;22316296;43806471;104093176
159138;1560596400;60;11249176;29416828;58781640
159138;1560592800;59;5068904;11970408;35146240
159138;1560589200;60;341608;2226184;12929488
159138;1560585600;60;162784;786170;6278944
159138;1560582000;60;195928;1095900;2563712
159138;1560578400;60;243552;1754938;12840464
159138;1560574800;60;284616;1394142;4774664
159138;1560571200;60;424368;2605578;23033376
159138;1560567600;60;2734800;5364938;13612584
159138;1560564000;60;2386168;7751420;62736656
159138;1560560400;60;2218376;6244061;11189192
159138;1560556800;60;2776512;10919437;37358152
159138;1560553200;60;8022136;20792058;40844568
159138;1560549600;60;12940496;27355247;48715520
159138;1560546000;60;16298664;30147820;73535792
159138;1560542400;60;15481592;34093731;58844984
159138;1560538800;60;45867944;106908073;153973448
159138;1560535200;60;107580144;150961365;196695944
159138;1560531600;60;111669672;145898808;176188416
159138;1560528000;60;110358768;151866077;221719120
159138;1560524400;60;70625256;106059806;161244008
159138;1560520800;60;80993832;120521737;161164120
159138;1560517200;60;99319648;135717789;202614376
159138;1560513600;60;98959568;135129125;210854672
159138;1560510000;60;28208512;92138159;191296184
159138;1560506400;60;6339920;18931631;55073096
159138;1560502800;60;1058232;7137486;28820864
159138;1560499200;60;134120;1491420;7456376
159138;1560495600;60;151920;996811;8887720
159138;1560492000;60;429792;1576202;13556968
159138;1560488400;60;591080;1804061;9750144
159138;1560484800;60;344064;2446993;10590688
159138;1560481200;60;1512976;4478677;12988936
159138;1560477600;60;557088;5082119;30244120
159138;1560474000;60;1772120;4798925;12206304
159138;1560470400;60;2201056;10182700;29798056
159138;1560466800;60;6720824;19326868;33241392
159138;1560463200;60;15236840;29445057;58192360
159138;1560459600;60;17418320;34628184;87905680
159138;1560456000;60;30368664;67836842;114156640
159138;1560452400;60;67034440;135253645;173772168
159138;1560448800;60;133121968;193131890;232014224
159138;1560445200;60;158616560;216207400;245274344
159138;1560441600;60;153326080;202635931;245341224
159138;1560438000;60;97860776;143918533;212011608
159138;1560434400;59;121224792;163899473;226135800
159138;1560430800;60;124072640;160157574;193586504
159138;1560427200;60;115372936;161433479;208121728
159138;1560423600;60;34166256;104345571;243755776
159138;1560420000;60;6295160;26876503;59954248
159138;1560416400;60;579936;6585859;24694192
159138;1560412800;60;258656;778182;11347944
159138;1560409200;60;219272;1259356;4302176
159138;1560405600;60;242016;2995442;24756232
159138;1560402000;60;211704;1032998;11491208
159138;1560398400;60;874632;3769871;12569472
159138;1560394800;60;576728;5322366;17514728
159138;1560391200;60;2469560;10844936;21216152
159138;1560387600;60;5906832;14746538;33113096
159138;1560384000;60;9328464;18220243;106308368
159138;1560380400;60;10172608;21375151;47255408
159138;1560376800;60;22056968;52318288;86446056
159138;1560373200;60;18331928;57882918;133601456
159138;1560369600;60;36043384;66599268;103136344
159138;1560366000;60;90481112;164581447;222637616
159138;1560362400;60;120595592;165426863;228790568
159138;1560358800;60;147710928;195105690;245493088
159138;1560355200;60;124873616;158001272;213199536
159138;1560351600;60;98846032;150748568;211738016
159138;1560348000;60;114952472;171949862;238017776
159138;1560344400;60;105232144;161714754;218662920
159138;1560340800;60;91193712;164096911;239932712
159138;1560337200;60;50191424;134463556;239593096
159138;1560333600;60;5488032;37193588;105101248
159138;1560330000;60;677976;7142440;31665272
159138;1560326400;60;292168;2084465;27462616
159138;1560322800;60;425016;2924584;11061184
159138;1560319200;60;205672;1913768;9107224
159138;1560315600;60;654648;1842224;19162792
159138;1560312000;60;390824;4525983;26337656
159138;1560308400;42;1771448;3920876;13611024
159138;1560304800;60;856984;4765173;12685816
159138;1560301200;60;1800560;6183702;29008744
159138;1560297600;60;3181864;8340509;14067856
159138;1560294000;60;3579032;15991588;52613960
159138;1560290400;60;19635584;39793377;94460880
159138;1560286800;60;30737240;59695144;98669776
159138;1560283200;60;47677888;90764337;163459800
159138;1560279600;59;124651888;184590456;242605296
159138;1560276000;60;137737056;183157715;241422000
159138;1560272400;60;159878816;198965198;236275160
159138;1560268800;60;114104560;164502583;218714560
159138;1560265200;60;100503824;130573572;160209128
159138;1560261600;60;119272576;163752080;205471560
159138;1560258000;60;116165112;156463316;210574232
159138;1560254400;60;111373376;162663512;243373864
159138;1560250800;60;47060408;105187842;184552624
159138;1560247200;60;9246752;33031950;80202640
159138;1560243600;60;398280;12015057;40391944
159138;1560240000;60;357808;2811194;15906264
159138;1560236400;60;511128;2210396;6971680
159138;1560232800;60;608128;1957537;8555376
159138;1560229200;60;197552;2292604;8951544
159138;1560225600;60;1637576;3689558;9848600
159138;1560222000;60;1608856;3683513;7270592
159138;1560218400;60;1071320;3243346;12558008
159138;1560214800;60;1709952;5713861;22092272
159138;1560211200;60;4402816;13947860;28043856
159138;1560207600;60;13102800;30603181;65761632
159138;1560204000;60;31225480;68974157;107855344
159138;1560200400;60;31314264;64687873;165730272
159138;1560196800;60;42714464;87851053;147703168
159138;1560193200;60;91340192;156391683;209821744
159138;1560189600;60;142477560;190112002;236799088
159138;1560186000;60;129693032;187803228;245991952
159138;1560182400;60;130927248;186941891;244225944
159138;1560178800;60;91446160;147760268;216242936
159138;1560175200;60;102920848;137720975;185425200
159138;1560171600;60;115381240;154863296;189789688
159138;1560168000;60;101482176;148485904;190366912
159138;1560164400;60;51174296;104599266;183771800
159138;1560160800;60;7573448;32617132;70401064
159138;1560157200;60;368624;7272294;26265312
159138;1560153600;60;120032;1030121;11924464
159138;1560150000;60;282488;1931055;4020400
159138;1560146400;60;148576;1486687;5312376
159138;1560142800;60;157168;731657;2770400
159138;1560139200;60;213712;1721279;11165312
159138;1560135600;60;201896;2187082;6451232
159138;1560132000;60;286808;2679081;11527544
159138;1560128400;60;391384;2544492;5626760
159138;1560124800;60;1837576;3755676;7829088
159138;1560121200;60;1845712;3641266;6714648
159138;1560117600;60;521576;2191936;11654600
159138;1560114000;60;424504;2611014;20789776
159138;1560110400;60;738088;2769221;11319792
159138;1560106800;60;1693704;7109110;39131800
159138;1560103200;60;2831712;8886862;18345632
159138;1560099600;60;4481376;10634542;29331488
159138;1560096000;60;3516248;9805019;18796328
159138;1560092400;60;971160;9724310;46815264
159138;1560088800;60;1317080;6202204;27936152
159138;1560085200;60;2246472;10406870;27638128
159138;1560081600;60;2215120;7823784;27452224
159138;1560078000;60;4468160;10702960;36801600
159138;1560074400;60;1069256;3763706;16339096
159138;1560070800;59;175512;1125840;3293304
159138;1560067200;60;157360;1920573;22441632
159138;1560063600;60;173408;1616884;6585728
159138;1560060000;60;162192;1002661;4382920
159138;1560056400;60;192632;1517989;10035208
159138;1560052800;60;181384;1597512;3898040
159138;1560049200;60;269608;1571203;4401824
159138;1560045600;60;919384;3384769;10917232
159138;1560042000;60;1148736;2545187;5918528
159138;1560038400;60;882904;4062059;8104744
159138;1560034800;60;1821416;5984448;15093520
159138;1560031200;60;4103080;7354473;16222000
159138;1560027600;60;2111632;8836168;23478536
159138;1560024000;60;5278264;15208062;35446232
159138;1560020400;60;8728408;24197090;59437752
159138;1560016800;60;14753104;34809770;63754264
159138;1560013200;60;27130088;48296984;77467296
159138;1560009600;60;20822704;38856814;96201432
159138;1560006000;60;12194056;27119260;58417816
159138;1560002400;60;24199136;38390243;85158664
159138;1559998800;60;29678472;53261636;96357792
159138;1559995200;60;27398688;46919538;81051800
159138;1559991600;60;16421960;32389580;55818304
159138;1559988000;60;697344;9433500;49384152
159138;1559984400;60;502048;2601623;20377464
159138;1559980800;60;772200;2255030;12991960
159138;1559977200;60;786432;2492487;6036456
159138;1559973600;60;936704;1960672;8565944
159138;1559970000;60;644264;3324952;12859608
159138;1559966400;60;444016;2608652;8539152
159138;1559962800;60;836600;4109100;57197728
159138;1559959200;60;1302968;4523303;17789240
159138;1559955600;60;972320;5112976;33839176
159138;1559952000;60;2693560;10551007;20954216
159138;1559948400;60;8282120;25892610;51263808
159138;1559944800;60;14255312;28158723;78546416
159138;1559941200;60;23800136;45444877;78259656
159138;1559937600;60;45286160;99592715;177109904
159138;1559934000;60;113572760;165261492;221532544
159138;1559930400;60;142653216;188780066;237336288
159138;1559926800;60;139246296;210662580;245927896
159138;1559923200;60;113314712;164381128;200899912
159138;1559919600;60;88359400;133179391;190040280
159138;1559916000;60;102387512;140901324;225745200
159138;1559912400;60;115219408;167019351;245116016
159138;1559908800;60;98706792;136214126;201406920
159138;1559905200;60;40284712;106874421;173241688
159138;1559901600;60;6169648;32973984;88609608
159138;1559898000;59;558448;6294682;23689760
159138;1559894400;60;416952;1337560;8053544
159138;1559890800;60;510792;2379567;9345472
159138;1559887200;60;402104;1653023;10165128
159138;1559883600;60;657976;2215351;14217424
159138;1559880000;60;555936;3207708;8488744
159138;1559876400;60;523768;4124668;10460168
159138;1559872800;60;983344;4453450;16115696
159138;1559869200;60;1119584;2910510;13393616
159138;1559865600;60;6248696;15432804;33276288
159138;1559862000;60;14455424;38274086;108439744
159138;1559858400;60;11116544;43825234;99833280
159138;1559854800;60;16709664;44001966;102221216
159138;1559851200;60;33765736;74208075;183206400
159138;1559847600;60;83920776;149013669;244204944
159138;1559844000;60;121244608;181616823;245350536
159138;1559840400;60;129144336;198001002;245505400
159138;1559836800;60;107392968;178244672;245421544
159138;1559833200;60;90861592;125422714;189252376
159138;1559829600;60;107607416;152990934;203855824
159138;1559826000;60;115735720;149809503;189462168
159138;1559822400;60;110097368;179639992;245540824
159138;1559818800;60;50247016;109969682;170506360
159138;1559815200;60;6092160;33111300;90589888
159138;1559811600;60;2052664;8967577;31060712
159138;1559808000;60;249496;2654138;12458440
159138;1559804400;60;258144;2022316;10967512
159138;1559800800;60;376592;2608920;10995560
159138;1559797200;60;525336;2953706;14060432
159138;1559793600;60;261856;4043462;23035392
159138;1559790000;60;354104;3694197;13517280
159138;1559786400;60;924304;4604714;27562704
159138;1559782800;60;1981664;5414765;13602776
159138;1559779200;60;2669680;11092023;26762240
159138;1559775600;60;14033016;24913909;45251024
